DIRECTORIO;FEX_C
7757526;64.401130367
7757527;85.772020793
7757528;46.804488345
7757529;39.107243774
7757530;62.749345826
7757531;106.89362601
7757532;143.25386106
7757533;80.467786068
7757534;66.945183155
7757535;66.934960599
7757536;77.755246673
7757537;85.434213191
7757538;85.434213191
7757539;98.041868946
7757540;64.306972768
7757541;91.682663265
7757542;63.79774541
7757692;9.6900846508
7757693;18.819780844
7757694;14.792417485
7757696;11.226217218
7757697;15.630526532
7757698;12.825897761
7757699;11.296944181
7757700;15.4845549
7757702;13.284572804
7757703;8.8666459974
7757704;13.030403464
7757705;16.042390135
7757706;14.590608821
7757707;17.145594184
7757708;13.383635847
7757709;8.7917615226
7757710;9.0561733911
7757711;9.6045002384
7757712;10.290699116
7757713;8.7080553379
7757714;7.3888716645
7757715;11.153029872
7757716;11.051472663
7757717;11.206310688
7757718;9.772219452
7757719;11.774281125
7757720;11.10236758
7757721;12.474824201
7757723;11.945054747
7757724;14.02488442
7757725;11.279713988
7757726;7.3027671043
7757727;10.14060966
7757728;12.15650976
7757729;14.890664116
7757730;9.9521413732
7757731;11.470040667
7757732;9.1284588804
7757733;8.6430409792
7757734;9.4337266161
7757735;10.794867505
7757736;4.7690923215
7757744;10.188424745
7757745;10.477636624
7757746;7.9799813977
7757748;10.188424745
7757751;10.483923672
7757752;7.4409831575
7757757;9.6468736375
7757758;5.496365526
7757761;11.896565197
7757763;57.191050671
7757764;54.179003377
7757765;65.740499624
7757766;49.907015789
7757767;28.166262358
7757768;36.386974491
7757769;32.503192965
7757770;35.267316592
7757771;26.732276731
7757772;34.255363342
7757773;43.792672017
7757774;33.451871158
7757775;23.15651784
7757776;23.55243666
7757777;23.233002666
7757778;23.55243666
7757779;18.893248961
7757780;29.217770172
7757781;18.140573445
7757782;23.214637668
7757783;21.081092109
7757784;24.200788477
7757786;51.282443502
7757787;105.5835423
7757788;51.332970588
7757789;53.040569722
7757790;42.090024773
7757791;51.664856619
7757792;59.847598491
7757793;54.542716469
7757794;41.721901403
7757795;51.664856619
7757796;53.090433028
7757797;39.862461758
7757798;28.856942987
7757799;39.862461758
7757800;28.856942987
7757801;39.862461758
7757802;39.862461758
7757803;53.090433028
7757804;66.288385589
7757805;66.288385589
7757806;28.856942987
7757807;48.128278638
7757808;39.862461758
7757809;50.350731139
7757810;47.299477708
7757811;28.856942987
7757812;53.114546031
7757813;67.910885902
7757814;53.090433028
7757815;61.341240554
7757816;28.022272116
7757817;57.06229863
7757818;47.252226152
7757819;44.559775818
7757820;39.862461758
7757821;37.122759868
7757822;56.866244775
7757823;36.293958938
7757824;41.437157829
7757825;54.682914631
7757826;81.162970175
7757827;55.518043032
7757828;30.425311588
7757829;42.265958759
7757830;42.069904903
7757831;43.83432736
7757832;43.677395861
7757833;64.095951798
7757834;34.000141878
7757835;55.49393003
7758194;204.98442477
7758200;306.39080084
7758205;143.27492418
7758213;200.16458662
7758214;189.20157041
7758215;72.807787586
7758251;29.849534494
7758252;41.666596552
7758253;31.363999049
7758254;59.883220639
7758255;83.254362863
7758256;56.052715162
7758257;78.518015474
7758258;56.74506172
7758259;62.242307116
7758260;95.379058668
7758261;78.028679551
7758262;48.718560743
7758475;71.565724631
7758476;62.089081757
7758477;50.311323732
7758478;108.79274633
7758479;77.783304853
7758480;89.012246993
7758481;69.78047861
7758482;66.446957208
7758483;92.83881861
7758484;72.175577075
7758485;75.319037325
7758486;72.136822381
7758487;60.373588479
7758488;67.081764977
7758489;77.03788629
7758490;91.352082309
7758491;45.67449509
7758492;45.67449509
7758493;70.863293855
7758494;75.832413725
7758495;88.832738029
7758496;71.740037966
7758497;62.138250073
7758498;67.519140807
7758499;54.336229631
7758500;83.415655097
7758501;85.290221013
7758502;67.920287039
7758503;58.218020378
7758504;41.868287166
7758505;39.315842339
7758506;93.65974216
7758507;87.398030144
7758519;42.963688204
7758520;53.358003614
7758521;38.349997766
7758522;41.529319689
7758523;30.417382205
7758524;32.576198137
7758525;59.887007057
7758526;25.152122384
7758527;37.147766937
7758528;31.338236513
7758931;12.828438749
7758933;18.754740011
7758934;16.467751086
7758935;10.873030867
7758936;15.831210662
7758937;10.873030867
7758938;12.196957797
7758939;18.773282445
7758940;14.116190193
7758941;11.077146788
7758942;16.198119197
7758943;15.645734718
7758944;19.769565819
7758945;8.450642093
7758946;19.472440919
7758947;8.8464490314
7758948;13.191751111
7758949;17.915763439
7758950;18.92005644
7758951;102.90311627
7758952;109.84157239
7758953;75.74655145
7758954;64.74524627
7758955;92.42110014
7758956;51.937218832
7758957;84.260995064
7758958;60.752917508
7758959;64.164975113
7758960;64.164975113
7758961;64.164975113
7758962;91.30041308
7758963;74.80602967
7758964;65.329928959
7758965;58.676047688
7758966;89.264072202
7758967;68.06198862
7758968;61.271222827
7758969;64.598163462
7758970;62.002988323
7758971;53.954371892
7758972;40.244352146
7758973;8.4516610346
7758974;6.4992652257
7758975;9.7814126612
7758976;12.152926508
7758977;19.260466944
7758978;10.347059534
7758979;7.4153462599
7758980;7.1335480567
7758981;8.4516610346
7758982;7.4153462599
7759000;227.9784989
7759001;273.26804642
7759002;226.29104685
7759003;151.03553832
7759004;186.98663182
7759005;199.18306896
7759006;75.491730343
7759007;105.09468349
7759008;100.54292879
7759009;118.52805457
7759010;237.030767
7759011;116.24243965
7759012;53.422699225
7759013;75.491730343
7759014;123.34742558
7759015;100.54292879
7759016;103.55877845
7759210;48.843500983
7759233;83.986452041
7759235;203.98329766
7759236;124.46440637
7759237;205.60215917
7759238;203.9382142
7759239;199.10980853
7759240;194.21837872
7759241;199.22731999
7759242;243.67094873
7759243;136.3332467
7759244;193.2195354
7759245;151.95955129
7759246;154.32293229
7759247;126.93972682
7759248;116.25777052
7759249;136.17940661
7759250;136.17940661
7759251;165.82510341
7759253;143.47994171
7759254;130.10621745
7759255;140.35402619
7759256;102.34026765
7759257;138.55467925
7759258;278.83764505
7759259;213.78896656
7759260;188.96100911
7759261;124.46440637
7759262;142.07300217
7759263;168.88902934
7759264;124.46440637
7759265;235.44173159
7759266;177.61963842
7759267;119.73450639
7759268;258.8514987
7759269;175.13017675
7759270;216.41494545
7759271;159.42215746
7759272;142.07300217
7759273;86.677331812
7759274;124.4454006
7759275;155.90383453
7759276;170.99855108
7759277;207.15849007
7759278;141.81356165
7759279;149.27335804
7759280;116.21618346
7759281;219.64623349
7759282;164.13305167
7759283;164.13305167
7759284;273.16471692
7759285;159.46724092
7759881;531.02654935
7759882;477.11693845
7759883;591.89433452
7759884;638.64879149
7759885;577.39365741
7759886;770.0552278
7759887;377.83491543
7759888;560.34584073
7759889;558.87899523
7759890;558.87899523
7759891;725.85164788
7759892;571.26747089
7759893;529.99758195
7759894;156.8248186
7759895;262.55774027
7759896;336.40999706
7759897;230.46265298
7759898;341.23508876
7759899;322.23378375
7759901;359.4672612
7759902;295.06500205
7759904;423.40971908
7759926;37.830941088
7759927;56.998635103
7759928;62.733636718
7759929;55.338714845
7759930;43.191944956
7759931;70.786786534
7759932;38.694840208
7759933;37.830941088
7759934;31.794749502
7759935;55.323069871
7759936;43.191944956
7759937;37.830941088
7759938;55.338714845
7759940;45.50191879
7759941;37.830941088
7759942;49.302523258
7759943;55.338714845
7759944;39.465727203
7759945;49.302523258
7759946;59.073763851
7759947;45.397129306
7759948;56.594206858
7759950;45.397129306
7759951;36.094777492
7759952;66.406457814
7759953;85.77367062
7759954;101.52008653
7759955;45.397129306
7759956;87.084519328
7759957;45.397129306
7759958;45.397129306
7759959;45.397129306
7759960;66.436618786
7759961;66.406457814
7759962;94.866368305
7759964;94.866368305
7759965;64.853041865
7759966;31.713767359
7759967;60.260085627
7759968;49.228136543
7759969;49.228136543
7760027;76.495734537
7760028;80.286177578
7760029;79.355518907
7760031;96.105268646
7760032;66.457482972
7760033;82.94591514
7760034;46.804488345
7760035;61.694523034
7760036;80.211434421
7760037;77.639380515
7760038;65.718625532
7760039;46.804488345
7760040;73.973897135
7760041;81.663483013
7760042;66.281008681
7760043;81.574149574
7760044;60.845834849
7760045;88.137711733
7760046;60.845834849
7760047;87.482081532
7760048;126.97557992
7760049;98.041868946
7760050;92.371662892
7760051;85.434213191
7760052;85.058947779
7760053;85.434213191
7760054;85.434213191
7760055;65.43699656
7760056;56.299593877
7760057;30.897501442
7760058;59.584648517
7760059;60.507242504
7760060;62.539347853
7760061;62.539347853
7760062;77.169023612
7760063;54.877083304
7760064;55.4683074
7760065;55.4683074
7760066;105.14382702
7760067;89.376972775
7760068;89.465033283
7760069;84.207896976
7760070;68.529103242
7760071;55.4683074
7760072;99.276705927
7760073;121.0892516
7760074;92.103472188
7760075;87.189644992
7760076;163.15513954
7760077;79.384394631
7760078;124.46694307
7760079;116.08985356
7760080;116.12268295
7760081;113.56067024
7760082;110.13023731
7760083;152.33443755
7760084;108.6995845
7760085;116.12268295
7760086;84.627632284
7760087;124.38137223
7760088;95.481163666
7760089;66.54812571
7760090;93.909321693
7760091;79.263313629
7760092;139.42468331
7760093;105.56607541
7760094;121.34693105
7760095;119.55311588
7760096;63.117692779
7760097;173.97584153
7760098;145.16120381
7760099;142.46087881
7760100;131.88693906
7760101;103.59696544
7760102;103.23697295
7760103;83.652637587
7760104;134.95756768
7760105;79.263313629
7760106;131.88693906
7760107;93.909321693
7760108;100.11839755
7760109;82.394470689
7760110;95.699228697
7760111;129.5876815
7760112;105.56607541
7760113;116.55431262
7760114;93.909321693
7760115;82.394470689
7760116;138.43790554
7760117;69.97855864
7760118;97.463901205
7760119;69.97855864
7760120;116.12268295
7760121;108.6995845
7760122;87.189644992
7760123;119.52028649
7760124;86.245260492
7760125;63.117692779
7760126;105.26915157
7760127;113.56067024
7760128;145.07563297
7760129;106.73068679
7760130;106.09018185
7760131;82.630239896
7760132;114.83666146
7760133;88.204882924
7760134;116.96572396
7760136;129.02520328
7760137;86.801057878
7760138;109.92555446
7760139;105.56607541
7760140;75.286206874
7760141;108.6846508
7760142;108.6846508
7760143;84.042474982
7760144;57.379720709
7760145;113.15176643
7760146;82.394470689
7760147;129.5876815
7760148;105.56607541
7760149;55.720044509
7760150;108.73259757
7760151;57.379720709
7760152;82.381889021
7760153;113.07397476
7760154;67.664332794
7760155;52.598077316
7760156;52.598077316
7760157;67.664332794
7760158;76.75289349
7760159;86.083544885
7760160;66.153662193
7760161;87.724292972
7760162;112.14385726
7760163;98.817804088
7760164;103.72245256
7760165;57.379720709
7760166;52.598077316
7760167;79.263313629
7760168;99.627596566
7760169;83.652637587
7760170;52.598077316
7760171;87.189644992
7760172;118.78870804
7760173;52.598077316
7760174;96.741544632
7760175;119.55311588
7760176;75.528264798
7760177;129.50988982
7760178;98.830385756
7760179;85.51304608
7760180;57.379720709
7760181;79.263313629
7760182;80.052786558
7760183;116.12268295
7760184;105.26915157
7760185;145.07563297
7760186;126.79293091
7760187;135.00551445
7760188;113.61341169
7760189;63.117692779
7760190;65.131312732
7760192;171.36108737
7760193;113.56067024
7760194;116.08985356
7760195;124.43411368
7760196;90.620077923
7760475;10.834770016
7760476;8.636783342
7760477;13.039264726
7760478;10.834770016
7760479;11.386833705
7760480;11.227818345
7760481;15.142052982
7760482;11.227818345
7760483;10.888649179
7760484;11.227818345
7760485;11.56698751
7760486;11.227818345
7760487;11.56698751
7760488;15.881194203
7760489;11.227818345
7760490;11.227818345
7760491;17.290213309
7760492;14.085201021
7760493;10.888649179
7760494;13.015351081
7760495;11.227818345
7760496;10.888649179
7760497;10.888649179
7760498;14.085201021
7760499;10.888649179
7760500;10.841278051
7760501;12.470694556
7760502;7.2617581605
7760503;9.7206441931
7760504;13.039264726
7760505;8.636783342
7760506;12.731593914
7760507;11.647733063
7760508;15.872733757
7760509;12.297668285
7760510;13.015351081
7760511;14.432830633
7760512;11.227818345
7760513;11.227818345
7760514;10.888649179
7760515;11.227818345
7760516;13.015351081
7760517;10.888649179
7760518;14.093661467
7760519;15.142052982
7760520;14.093661467
7760521;13.015351081
7760522;17.620922029
7760523;12.676181915
7760524;11.227818345
7760525;10.888649179
7760526;14.085201021
7760527;13.693689412
7760554;43.100602453
7760556;35.27216246
7760557;29.409995322
7760558;37.680899676
7760564;20.481196171
7760583;25.921514001
7760603;36.283050892
7760606;30.541541439
7760607;40.27212624
7760608;32.256841757
7760609;24.277837493
7760610;24.277837493
7760611;32.548554095
7760612;40.086112967
7760613;39.410981023
7760614;33.335553199
7760615;40.377825305
7760616;32.107108703
7760617;30.249829101
7760619;45.36353416
7760620;35.971879044
7760621;24.101296043
7760622;36.110094171
7760623;24.101296043
7760624;36.743354892
7760625;24.101296043
7760626;36.553160441
7760627;35.419211675
7760628;35.253200743
7760629;20.557684465
7760630;31.735803675
7760631;24.101296043
7760633;24.169049064
7760634;23.250576162
7760635;16.344549316
7760636;40.622523955
7760637;30.966054332
7760638;19.831261127
7760639;23.700571851
7760647;21.926160626
7760650;24.284404454
7760651;35.080943464
7760652;18.374547322
7760653;23.765127209
7760655;12.007083324
7760656;35.207595866
7760657;18.502403394
7760658;19.519632394
7760659;28.334610178
7760660;9.6845160487
7760661;31.603672492
7760662;21.703800738
7760663;11.25404249
7760666;36.679957063
7760667;35.207595866
7760668;23.324998718
7760669;23.324998718
7760670;31.686836279
7760671;27.28412793
7760672;37.35567444
7760673;11.154075654
7760674;18.19326413
7760675;35.207595866
7760676;30.453000869
7760677;25.491173564
7760678;32.379205939
7760679;30.85053015
7760680;32.464189079
7760681;21.093857542
7760682;39.661703029
7760683;26.028581589
7760690;49.070246725
7760722;50.930829804
7760727;52.093875126
7760729;48.903276323
7760733;38.151748076
7760734;48.903276323
7760735;33.871105151
7760736;48.453167913
7760737;38.670962636
7760738;44.075334667
7760739;64.032826342
7760740;60.78408015
7760741;49.532299832
7760742;37.201387594
7760743;47.012001248
7760744;44.915408355
7760745;64.935459554
7761060;85.009869406
7761061;139.6515302
7761063;116.20087788
7761064;119.0523714
7761065;77.185548465
7761066;101.63542277
7761067;66.795186172
7761068;98.162058743
7761069;97.891654312
7761070;106.43916087
7761072;100.82306752
7761073;100.82306752
7761074;87.207458709
7761075;78.259797912
7761076;113.3286384
7761078;57.355062662
7761079;108.44464426
7761080;67.244248573
7761081;89.558600196
7761082;73.944414746
7761083;93.733460418
7761084;103.54293737
7761085;133.04864326
7761086;84.936979084
7761087;86.225237026
7761088;125.47607408
7761089;79.669414286
7761090;89.558600196
7761091;95.131570152
7761092;40.775358002
7761093;54.43843237
7761094;40.775358002
7761095;60.36154927
7761096;52.266244671
7761098;52.227747143
7761099;35.714302007
7761100;65.268180147
7761101;159.13738398
7761102;28.396063891
7761103;80.459561104
7761104;69.900613718
7761105;113.36969632
7761106;130.09983348
7761107;139.40768003
7761109;146.97389285
7761110;72.546305012
7761111;81.187909362
7761112;108.76832419
7761113;95.131570152
7761114;122.71198498
7761115;97.777261446
7761116;69.900613718
7761117;96.219964339
7761118;145.82877074
7761119;118.84717076
7761120;79.789799629
7761121;84.935477494
7761122;81.187909362
7761123;88.506572002
7761124;69.900613718
7761125;69.889939867
7761126;79.669414286
7761127;115.64429642
7761128;123.47529727
7761129;165.02965287
7761132;186.18539313
7761133;120.66983865
