"","DIRECTORIO","SECUENCIA_P","moda_estado","madres_jovenes"
"63054",7745777,1,2,3
"63055",7745778,1,2,0
"63056",7745779,1,2,1
"63057",7745780,1,2,2
"63058",7745781,1,1,1
"63059",7745782,1,2,1
"63060",7745783,1,2,1
"63061",7745784,1,2,0
"63062",7745785,1,3,1
"63063",7745786,1,2,0
"63064",7745787,1,2,1
"63065",7745788,1,2,1
"63066",7745789,1,3,1
"63067",7745790,1,3,1
"63068",7745791,1,2,0
"63069",7745792,1,2,1
"63070",7745793,1,2,1
"63071",7745794,1,3,1
"63072",7745795,1,2,0
"63073",7745796,1,2,1
"63074",7745797,1,2,0
"63075",7745798,1,3,1
"63076",7745799,1,3,1
"63077",7745800,1,3,1
"63078",7745801,1,2,0
"63079",7745802,1,2,1
"63080",7745803,1,3,0
"63081",7745804,1,3,0
"63082",7745805,1,2,1
"63083",7745806,1,3,1
"63084",7745807,1,2,1
"63085",7745808,1,3,0
"63086",7745809,1,2,1
"63087",7745810,1,2,1
"63088",7745811,1,2,0
"63089",7745812,1,2,1
"63090",7745813,1,3,1
"63091",7745814,1,2,0
"63092",7745815,1,2,0
"63093",7745817,1,2,0
"63094",7745818,1,2,0
"63095",7745819,1,2,0
"63096",7745820,1,2,0
"63097",7745821,1,3,0
"63098",7745822,1,2,1
"63099",7745823,1,2,0
"63100",7745824,1,2,0
"63101",7745825,1,2,1
"63102",7745826,1,2,1
"63103",7745827,1,2,0
"63104",7745828,1,3,0
"63105",7745829,1,2,0
"63106",7745830,1,2,0
"63107",7745831,1,3,0
"63108",7745832,1,2,0
"63109",7745833,1,2,1
"63110",7745834,1,2,1
"63111",7745835,1,2,1
"63112",7745836,1,2,0
"63113",7745837,1,2,1
"63114",7745838,1,2,1
"63115",7745839,1,2,0
"63116",7745840,1,2,1
"63117",7745841,1,2,0
"63118",7745842,1,2,0
"63119",7745843,1,2,1
"63120",7745844,1,2,1
"63121",7745845,1,2,0
"63122",7745846,1,2,1
"63123",7745847,1,2,0
"63124",7745848,1,2,1
"63125",7745849,1,3,1
"63126",7745850,1,3,0
"63127",7745851,1,2,0
"63128",7745852,1,3,0
"63129",7745853,1,2,0
"63130",7745854,1,3,0
"63131",7745855,1,2,0
"63132",7745856,1,2,1
"63133",7745857,1,2,1
"63134",7745858,1,2,0
"63135",7745859,1,2,1
"63136",7745860,1,3,0
"63137",7745861,1,2,0
"63138",7745862,1,2,0
"63139",7745863,1,2,0
"63140",7745864,1,2,1
"63141",7745865,1,2,0
"63142",7745866,1,2,1
"63143",7745867,1,2,0
"63144",7745868,1,2,0
"63145",7745869,1,2,0
"63146",7745870,1,2,0
"63147",7745871,1,2,1
"63148",7745872,1,3,0
"63149",7745873,1,2,0
"63150",7745874,1,2,1
"63151",7745875,1,3,0
"63152",7745879,1,3,1
"63153",7745880,1,2,1
"63154",7745881,1,4,0
"63155",7745882,1,3,0
"63156",7745883,1,3,0
"63157",7745884,1,2,0
"63158",7745885,1,2,1
"63159",7745886,1,3,0
"63160",7745887,1,2,0
"63161",7745888,1,2,0
"63162",7745889,1,2,1
"63163",7745890,1,2,0
"63164",7745891,1,2,0
"63165",7745892,1,2,0
"63166",7745893,1,2,0
"63167",7745894,1,2,0
"63168",7745895,1,2,0
"63169",7745896,1,2,1
"63170",7745897,1,2,0
"63171",7745900,1,4,0
"63172",7745901,1,2,2
"63173",7745902,1,2,0
"63174",7745903,1,3,0
"63175",7745904,1,2,0
"63176",7745905,1,2,0
"63177",7745906,1,2,0
"63178",7745908,1,2,0
"63179",7745909,1,2,1
"63180",7745910,1,2,0
"63181",7745911,1,2,0
"63182",7745912,1,2,1
"63183",7745913,1,3,1
"63184",7745914,1,2,1
"63185",7745915,1,2,0
"63186",7745916,1,2,0
"63187",7745918,1,2,1
"63188",7745919,1,2,1
"63189",7745920,1,2,0
"63190",7745921,1,2,0
"63191",7745922,1,2,0
"63192",7745923,1,2,1
"63193",7745926,1,3,0
"63194",7745927,1,3,0
"63195",7745928,1,2,1
"63196",7745929,1,2,1
"63197",7745930,1,3,1
"63198",7745932,1,2,1
"63199",7745933,1,2,0
"63200",7745934,1,3,1
"63201",7745935,1,2,0
"63202",7745943,1,2,0
"63203",7745944,1,2,1
"63204",7745945,1,3,0
"63205",7745946,1,2,1
"63206",7745947,1,2,1
"63207",7745948,1,2,1
"63208",7745949,1,2,0
"63209",7745950,1,2,0
"63210",7745951,1,2,0
"63211",7745952,1,3,0
"63212",7745953,1,2,1
"63213",7745954,1,2,0
"63214",7745955,1,2,1
"63215",7745956,1,2,1
"63216",7745957,1,2,0
"63217",7745958,1,2,1
"63218",7745959,1,3,0
"63219",7745960,1,3,0
"63220",7745961,1,2,1
"63221",7745962,1,3,1
"63222",7745963,1,2,1
"63223",7745964,1,2,0
"63224",7745965,1,2,1
"63225",7745966,1,2,1
"63226",7745967,1,4,1
"63227",7745968,1,2,1
"63228",7745969,1,2,1
"63229",7745970,1,2,1
"63230",7745971,1,2,0
"63231",7745972,1,2,1
"63232",7745973,1,2,1
"63233",7745974,1,3,1
"63234",7745975,1,2,2
"63235",7745976,1,2,0
"63236",7745977,1,3,0
"63237",7745978,1,2,0
"63238",7745979,1,3,0
"63239",7745980,1,3,1
"63240",7745981,1,2,0
"63241",7745982,1,3,0
"63242",7745983,1,2,1
"63243",7745984,1,2,1
"63244",7745985,1,3,0
"63245",7745987,1,2,1
"63246",7745988,1,2,1
"63247",7745989,1,3,0
"63248",7745990,1,3,0
"63249",7745991,1,3,1
"63250",7745992,1,2,0
"63251",7745993,1,2,0
"63252",7745994,1,2,0
"63253",7745995,1,2,0
"63254",7745996,1,3,1
"63255",7745997,1,2,1
"63256",7745998,1,2,1
"63257",7745999,1,2,1
"63258",7746000,1,2,1
"63259",7746001,1,2,0
"63260",7746002,1,2,0
"63261",7746003,1,2,1
"63262",7746004,1,2,1
"63263",7746005,1,2,0
"63264",7746006,1,2,0
"63265",7746007,1,2,0
"63266",7746008,1,2,1
"63267",7746009,1,3,1
"63268",7746010,1,2,1
"63269",7746011,1,2,1
"63270",7746012,1,2,1
"63271",7746013,1,2,1
"63272",7746014,1,2,1
"63273",7746015,1,2,0
"63274",7746016,1,2,1
"63275",7746017,1,2,1
"63276",7746018,1,3,0
"63277",7746019,1,2,1
"63278",7746020,1,2,0
"63279",7746021,1,2,1
"63280",7746022,1,3,0
"63281",7746023,1,2,1
"63282",7746024,1,2,0
"63283",7746025,1,2,1
"63284",7746026,1,3,1
"63285",7746027,1,3,0
"63286",7746030,1,2,1
"63287",7746031,1,2,1
"63288",7746032,1,3,0
"63289",7746033,1,2,1
"63290",7746034,1,2,1
"63291",7746035,1,3,0
"63292",7746036,1,2,1
"63293",7746037,1,3,1
"63294",7746038,1,2,0
"63295",7746039,1,3,1
"63296",7746042,1,3,0
"63297",7746043,1,2,1
"63298",7746044,1,2,0
"63299",7746045,1,2,0
"63300",7746046,1,3,2
"63301",7746047,1,2,0
"63302",7746048,1,2,0
"63303",7746049,1,2,1
"63304",7746050,1,2,1
"63305",7746051,1,3,0
"63306",7746053,1,3,1
"63307",7746054,1,2,1
"63308",7746055,1,2,0
"63309",7746056,1,4,1
"63310",7746057,1,2,1
"63311",7746058,1,2,0
"63312",7746059,1,2,0
"63313",7746060,1,2,1
"63314",7746061,1,3,1
"63315",7746062,1,4,1
"63316",7746063,1,2,0
"63317",7746064,1,2,0
"63318",7746065,1,2,0
"63319",7746066,1,2,0
"63320",7746067,1,2,1
"63321",7746068,1,2,0
"63322",7746069,1,2,0
"63323",7746070,1,2,1
"63324",7746071,1,3,0
"63325",7746072,1,2,1
"63326",7746073,1,2,1
"63327",7746074,1,3,1
"63328",7746075,1,2,0
"63329",7746076,1,2,0
"63330",7746077,1,2,0
"63331",7746078,1,2,0
"63332",7746079,1,3,0
"63333",7746080,1,2,0
"63334",7746081,1,3,0
"63335",7746082,1,2,2
"63336",7746083,1,2,0
"63337",7746084,1,3,1
"63338",7746085,1,2,0
"63339",7746086,1,2,1
"63340",7746087,1,3,1
"63341",7746088,1,3,0
"63342",7746089,1,2,1
"63343",7746090,1,2,0
"63344",7747390,1,2,0
"63345",7747392,1,1,0
"63346",7747395,1,2,1
"63347",7747403,1,2,0
"63348",7747405,1,2,0
"63349",7747408,1,2,0
"63350",7747412,1,2,1
"63351",7747413,1,2,1
"63352",7747417,1,2,0
"63353",7747418,1,2,3
"63354",7747419,1,2,2
"63355",7747420,1,2,0
"63356",7747421,1,1,1
"63357",7747422,1,2,0
"63358",7747423,1,2,0
"63359",7747424,1,1,0
"63360",7747425,1,2,1
"63361",7747426,1,2,0
"63362",7747427,1,2,2
"63363",7747428,1,2,0
"63364",7747429,1,2,0
"63365",7747430,1,2,0
"63366",7747431,1,2,1
"63367",7747432,1,1,1
"63368",7747433,1,2,0
"63369",7747434,1,2,0
"63370",7747435,1,2,0
"63371",7747436,1,2,0
"63372",7747437,1,2,0
"63373",7747439,1,2,0
"63374",7747440,1,2,0
"63375",7747441,1,2,0
"63376",7747442,1,2,0
"63377",7747443,1,2,0
"63378",7747444,1,2,1
"63379",7747447,1,2,0
"63380",7747448,1,2,0
"63381",7747450,1,2,0
"63382",7747451,1,2,0
"63383",7747452,1,1,1
"63384",7747453,1,1,1
"63385",7747454,1,2,0
"63386",7747455,1,1,2
"63387",7747456,1,2,1
"63388",7747457,1,1,0
"63389",7747458,1,2,0
"63390",7747459,1,2,0
"63391",7747460,1,2,0
"63392",7747461,1,1,0
"63393",7747463,1,2,0
"63394",7747464,1,2,0
"63395",7747465,1,3,0
"63396",7747466,1,2,0
"63397",7747467,1,2,1
"63398",7747468,1,3,0
"63399",7747469,1,2,0
"63400",7747470,1,1,0
"63401",7747471,1,2,0
"63402",7747472,1,2,0
"63403",7747473,1,2,0
"63404",7747474,1,1,0
"63405",7747475,1,2,1
"63406",7747497,1,2,0
"63407",7747500,1,1,1
"63408",7747501,1,2,1
"63409",7747502,1,2,1
"63410",7747503,1,1,1
"63411",7747504,1,3,0
"63412",7747505,1,2,0
"63413",7747506,1,1,1
"63414",7747507,1,2,1
"63415",7747509,1,2,0
"63416",7747510,1,2,0
"63417",7747511,1,3,1
"63418",7747512,1,2,0
"63419",7747513,1,2,0
"63420",7747514,1,1,0
"63421",7747515,1,2,0
"63422",7747516,1,2,0
"63423",7747516,2,2,0
"63424",7747517,1,1,0
"63425",7747518,1,2,0
"63426",7747519,1,1,0
"63427",7747520,1,2,0
"63428",7747521,1,2,1
"63429",7747522,1,1,0
"63430",7747523,1,2,0
"63431",7747524,1,2,0
"63432",7747525,1,2,0
"63433",7747526,1,2,1
"63434",7747527,1,1,0
"63435",7747528,1,2,0
"63436",7747529,1,1,0
"63437",7747530,1,1,0
"63438",7747531,1,2,0
"63439",7747534,1,1,0
"63440",7747536,1,2,0
"63441",7747538,1,2,4
"63442",7747539,1,1,0
"63443",7747540,1,1,1
"63444",7747541,1,2,1
"63445",7747542,1,2,0
"63446",7747543,1,3,0
"63447",7747544,1,2,1
"63448",7747545,1,2,0
"63449",7747546,1,2,1
"63450",7747547,1,2,1
"63451",7747549,1,1,1
"63452",7747550,1,2,1
"63453",7747552,1,1,0
"63454",7747553,1,2,0
"63455",7747554,1,1,1
"63456",7747555,1,3,0
"63457",7747558,1,2,0
"63458",7747560,1,2,1
"63459",7747561,1,2,0
"63460",7747562,1,2,1
"63461",7747563,1,1,0
"63462",7747564,1,2,0
"63463",7747565,1,2,1
"63464",7747566,1,1,1
"63465",7747568,1,2,0
"63466",7747569,1,2,0
"63467",7747570,1,1,1
"63468",7747571,1,2,1
"63469",7747572,1,2,0
"63470",7747573,1,2,1
"63471",7747574,1,1,1
"63472",7747575,1,2,1
"63473",7747576,1,1,1
"63474",7747577,1,1,1
"63475",7747578,1,2,0
"63476",7747579,1,2,1
"63477",7747580,1,2,0
"63478",7747581,1,2,0
"63479",7747582,1,1,0
"63480",7747583,1,2,0
"63481",7747584,1,1,0
"63482",7747585,1,2,1
"63483",7747587,1,2,0
"63484",7747588,1,1,1
"63485",7747589,1,2,0
"63486",7747590,1,2,0
"63487",7747591,1,1,0
"63488",7747592,1,2,0
"63489",7747593,1,2,1
"63490",7747596,1,2,0
"63491",7747597,1,3,0
"63492",7747601,1,1,0
"63493",7747602,1,2,2
"63494",7747603,1,1,1
"63495",7747604,1,2,0
"63496",7747605,1,1,0
"63497",7747606,1,1,1
"63498",7747607,1,2,1
"63499",7747608,1,3,0
"63500",7747609,1,1,1
"63501",7747610,1,2,0
"63502",7747611,1,2,1
"63503",7747612,1,2,0
"63504",7747613,1,2,1
"63505",7747614,1,2,1
"63506",7747615,1,2,0
"63507",7747616,1,2,0
"63508",7747617,1,2,2
"63509",7747618,1,2,1
"63510",7747619,1,2,0
"63511",7747620,1,2,1
"63512",7747621,1,1,1
"63513",7747622,1,2,0
"63514",7747623,1,2,0
"63515",7747624,1,2,0
"63516",7747625,1,2,2
"63517",7747626,1,2,0
"63518",7747627,1,2,1
"63519",7747628,1,3,1
"63520",7747629,1,2,0
"63521",7747630,1,3,0
"63522",7747631,1,2,1
"63523",7747632,1,2,0
"63524",7747633,1,2,0
"63525",7747634,1,2,0
"63526",7747635,1,2,1
"63527",7747636,1,2,1
"63528",7747637,1,2,0
"63529",7747639,1,2,0
"63530",7747640,1,2,1
"63531",7747642,1,2,0
"63532",7747643,1,2,1
"63533",7747644,1,2,0
"63534",7747645,1,2,1
"63535",7747646,1,2,1
"63536",7747647,1,2,0
"63537",7747648,1,2,0
"63538",7747649,1,2,0
"63539",7747650,1,2,0
"63540",7747651,1,2,1
"63541",7747652,1,2,1
"63542",7747653,1,2,0
"63543",7747654,1,2,0
"63544",7747655,1,2,1
"63545",7747656,1,3,1
"63546",7747657,1,2,1
"63547",7747658,1,2,1
"63548",7747659,1,2,1
"63549",7747660,1,3,1
"63550",7747661,1,2,0
"63551",7747664,1,2,0
"63552",7747665,1,2,0
"63553",7747671,1,2,0
"63554",7747672,1,2,0
"63555",7747674,1,2,0
"63556",7747675,1,2,0
"63557",7747676,1,3,0
"63558",7747677,1,2,1
"63559",7747679,1,2,0
"63560",7747681,1,2,1
"63561",7747685,1,2,1
"63562",7747687,1,2,0
"63563",7747689,1,2,0
"63564",7747694,1,2,1
"63565",7747695,1,2,0
"63566",7747698,1,2,1
"63567",7747702,1,2,1
"63568",7747703,1,2,0
"63569",7747707,1,2,1
"63570",7747709,1,2,1
"63571",7747711,1,2,0
"63572",7747712,1,2,0
"63573",7747714,1,2,0
"63574",7747718,1,2,0
"63575",7747722,1,2,0
"63576",7747723,1,2,0
"63577",7747726,1,2,0
"63578",7747727,1,2,0
"63579",7747728,1,2,1
"63580",7747733,1,2,1
"63581",7747734,1,2,1
"63582",7747735,1,3,0
"63583",7747736,1,2,0
"63584",7747737,1,2,0
"63585",7747739,1,2,0
"63586",7747740,1,2,0
"63587",7747741,1,2,1
"63588",7747742,1,2,1
"63589",7747744,1,3,0
"63590",7747746,1,2,1
"63591",7747747,1,2,0
"63592",7747748,1,3,0
"63593",7747749,1,2,0
"63594",7747750,1,2,1
"63595",7747752,1,3,0
"63596",7747753,1,2,0
"63597",7747755,1,2,1
"63598",7747756,1,4,0
"63599",7747757,1,2,0
"63600",7747760,1,2,0
"63601",7747762,1,2,0
"63602",7747763,1,2,1
"63603",7747764,1,2,0
"63604",7747765,1,2,1
"63605",7747766,1,2,1
"63606",7747767,1,3,0
"63607",7747768,1,2,1
"63608",7747769,1,2,1
"63609",7747770,1,2,1
"63610",7747771,1,2,1
"63611",7747772,1,2,0
"63612",7747775,1,2,0
"63613",7747777,1,2,1
"63614",7747778,1,2,1
"63615",7747779,1,2,0
"63616",7747783,1,2,0
"63617",7747789,1,3,0
"63618",7747792,1,2,1
"63619",7747793,1,3,1
"63620",7747799,1,3,1
"63621",7747800,1,1,1
"63622",7747802,1,3,0
"63623",7747803,1,3,0
"63624",7747804,1,2,0
"63625",7747805,1,3,0
"63626",7747807,1,2,0
"63627",7747808,1,2,1
"63628",7747809,1,2,1
"63629",7747811,1,2,0
"63630",7747812,1,2,0
"63631",7747814,1,2,1
"63632",7747815,1,2,0
"63633",7747816,1,2,0
"63634",7747817,1,3,0
"63635",7747818,1,2,1
"63636",7747819,1,2,0
"63637",7747820,1,2,0
"63638",7747821,1,2,1
"63639",7747822,1,2,2
"63640",7747823,1,2,0
"63641",7747824,1,3,0
"63642",7747826,1,2,1
"63643",7747827,1,3,0
"63644",7747830,1,2,2
"63645",7747833,1,2,1
"63646",7747834,1,3,1
"63647",7747839,1,3,0
"63648",7747841,1,2,1
"63649",7747842,1,2,0
"63650",7747844,1,3,0
"63651",7747845,1,3,0
"63652",7747846,1,2,0
"63653",7747847,1,2,1
"63654",7747850,1,2,1
"63655",7747851,1,2,1
"63656",7747853,1,2,0
"63657",7747854,1,2,1
"63658",7747855,1,2,0
"63659",7747857,1,2,1
"63660",7747858,1,2,2
"63661",7747859,1,2,1
"63662",7747861,1,2,0
"63663",7747863,1,2,0
"63664",7747864,1,2,1
"63665",7747866,1,3,0
"63666",7747869,1,2,1
"63667",7747870,1,3,0
"63668",7747871,1,2,0
"63669",7747872,1,2,0
"63670",7747874,1,2,0
"63671",7747875,1,3,1
"63672",7747876,1,3,0
"63673",7747877,1,2,0
"63674",7747878,1,2,0
"63675",7747880,1,3,0
"63676",7747882,1,1,0
"63677",7747884,1,2,1
"63678",7747885,1,3,0
"63679",7747886,1,2,0
"63680",7747888,1,2,0
"63681",7747889,1,2,1
"63682",7747891,1,3,1
"63683",7747893,1,2,1
"63684",7747894,1,3,0
"63685",7747895,1,2,0
"63686",7747896,1,3,0
"63687",7747897,1,2,0
"63688",7747898,1,2,1
"63689",7747899,1,2,1
"63690",7747901,1,3,0
"63691",7747902,1,3,0
"63692",7747907,1,2,0
"63693",7747912,1,2,0
"63694",7747919,1,3,0
"63695",7747920,1,2,1
"63696",7747921,1,2,1
"63697",7747922,1,3,1
"63698",7747923,1,3,1
"63699",7747926,1,2,0
"63700",7747928,1,2,0
"63701",7747929,1,2,0
"63702",7747930,1,2,0
"63703",7747931,1,3,0
"63704",7747935,1,2,0
"63705",7747937,1,2,0
"63706",7747938,1,2,1
"63707",7747939,1,2,1
"63708",7747940,1,3,0
"63709",7747941,1,1,0
"63710",7747942,1,2,0
"63711",7747944,1,3,1
"63712",7747945,1,2,0
"63713",7747946,1,2,0
"63714",7747947,1,2,1
"63715",7747948,1,2,1
"63716",7747949,1,3,0
"63717",7747950,1,2,0
"63718",7747951,1,3,1
"63719",7747952,1,2,0
"63720",7747953,1,2,0
"63721",7747955,1,2,1
"63722",7747957,1,3,0
"63723",7747958,1,3,0
"63724",7747959,1,2,0
"63725",7747960,1,3,0
"63726",7747961,1,2,0
"63727",7747962,1,3,1
"63728",7747963,1,3,0
"63729",7747966,1,3,0
"63730",7747968,1,3,1
"63731",7747969,1,2,0
"63732",7747970,1,2,0
"63733",7747971,1,2,1
"63734",7747973,1,2,0
"63735",7747975,1,3,0
"63736",7747976,1,2,0
"63737",7747977,1,2,1
"63738",7747979,1,3,0
"63739",7747980,1,2,1
"63740",7747981,1,2,0
"63741",7747982,1,1,1
"63742",7747984,1,2,0
"63743",7747985,1,2,0
"63744",7747986,1,2,1
"63745",7747987,1,2,0
"63746",7747988,1,2,1
"63747",7747990,1,2,0
"63748",7747991,1,2,1
"63749",7747992,1,2,0
"63750",7747995,1,2,0
"63751",7747996,1,2,2
"63752",7747998,1,2,1
"63753",7748003,1,2,1
"63754",7748004,1,3,0
"63755",7748005,1,3,1
"63756",7748006,1,3,0
"63757",7748014,1,3,0
"63758",7748015,1,2,1
"63759",7748017,1,3,1
"63760",7748019,1,1,2
"63761",7748020,1,3,0
"63762",7748024,1,1,0
"63763",7748026,1,2,0
"63764",7748027,1,3,0
"63765",7748029,1,2,0
"63766",7748031,1,1,1
"63767",7748032,1,2,1
"63768",7748033,1,3,0
"63769",7748034,1,3,0
"63770",7748035,1,2,0
"63771",7748038,1,1,1
"63772",7748039,1,1,1
"63773",7748041,1,1,0
"63774",7748042,1,3,0
"63775",7748043,1,2,1
"63776",7748045,1,1,0
"63777",7748047,1,2,0
"63778",7748051,1,2,0
"63779",7748052,1,2,0
"63780",7748055,1,2,0
"63781",7748058,1,2,0
"63782",7748059,1,3,1
"63783",7748061,1,2,0
"63784",7748062,1,2,0
"63785",7748064,1,2,0
"63786",7748065,1,2,1
"63787",7748067,1,2,0
"63788",7748068,1,1,0
"63789",7748069,1,2,1
"63790",7748072,1,2,0
"63791",7748073,1,2,0
"63792",7748075,1,2,0
"63793",7748076,1,1,1
"63794",7748077,1,2,2
"63795",7748078,1,1,0
"63796",7748080,1,3,1
"63797",7748083,1,2,0
"63798",7748086,1,1,0
"63799",7748088,1,1,0
"63800",7748091,1,1,1
"63801",7748092,1,1,2
"63802",7748093,1,2,0
"63803",7748095,1,3,0
"63804",7748096,1,2,0
"63805",7748101,1,2,0
"63806",7748102,1,2,0
"63807",7748104,1,2,0
"63808",7748105,1,1,1
"63809",7748107,1,1,0
"63810",7748109,1,1,1
"63811",7748112,1,2,0
"63812",7748114,1,2,1
"63813",7748116,1,2,0
"63814",7748119,1,2,0
"63815",7748120,1,2,0
"63816",7748121,1,2,0
"63817",7748124,1,2,0
"63818",7748126,1,2,0
"63819",7748127,1,2,0
"63820",7748128,1,2,1
"63821",7748129,1,2,0
"63822",7748130,1,2,0
"63823",7748131,1,2,0
"63824",7748132,1,2,1
"63825",7748134,1,2,0
"63826",7748136,1,2,0
"63827",7748137,1,2,1
"63828",7748138,1,1,0
"63829",7748139,1,1,1
"63830",7748141,1,3,1
"63831",7748142,1,2,0
"63832",7748143,1,2,1
"63833",7748144,1,2,0
"63834",7748150,1,2,0
"63835",7748151,1,2,0
"63836",7748157,1,2,0
"63837",7748159,1,2,1
"63838",7748160,1,1,0
"63839",7748162,1,2,0
"63840",7748163,1,1,1
"63841",7748164,1,2,0
"63842",7748166,1,2,1
"63843",7748168,1,2,0
"63844",7748169,1,2,0
"63845",7748171,1,3,0
"63846",7748172,1,2,1
"63847",7748177,1,2,0
"63848",7748180,1,1,0
"63849",7748181,1,2,1
"63850",7748183,1,1,0
"63851",7748185,1,2,0
"63852",7748187,1,2,0
"63853",7748198,1,2,0
"63854",7748199,1,2,0
"63855",7748201,1,2,0
"63856",7748211,1,2,1
"63857",7748213,1,3,0
"63858",7748216,1,2,1
"63859",7748224,1,2,1
"63860",7748225,1,2,0
"63861",7748226,1,1,0
"63862",7748232,1,2,0
"63863",7748233,1,2,0
"63864",7748234,1,2,1
"63865",7748236,1,2,0
"63866",7748256,1,2,0
"63867",7748257,1,2,1
"63868",7748267,1,3,0
"63869",7748271,1,2,0
"63870",7748271,2,2,1
"63871",7748272,1,3,0
"63872",7748274,1,3,0
"63873",7748277,1,2,0
"63874",7748279,1,2,0
"63875",7748450,1,2,0
"63876",7748452,1,2,1
"63877",7748456,1,2,0
"63878",7748457,1,2,0
"63879",7748458,1,2,0
"63880",7748459,1,2,0
"63881",7748460,1,2,1
"63882",7748462,1,2,1
"63883",7748463,1,2,0
"63884",7748464,1,1,0
"63885",7748465,1,2,0
"63886",7748466,1,2,0
"63887",7748467,1,2,1
"63888",7748468,1,1,0
"63889",7748469,1,2,0
"63890",7748470,1,1,0
"63891",7748471,1,2,0
"63892",7748472,1,2,1
"63893",7748473,1,2,0
"63894",7748474,1,2,0
"63895",7748475,1,2,1
"63896",7748476,1,2,0
"63897",7748477,1,2,0
"63898",7748478,1,2,0
"63899",7748479,1,2,0
"63900",7748480,1,2,0
"63901",7748481,1,2,0
"63902",7748482,1,2,0
"63903",7748483,1,2,0
"63904",7748484,1,2,0
"63905",7748485,1,2,0
"63906",7748494,1,2,0
"63907",7748498,1,2,0
"63908",7748507,1,3,0
"63909",7748510,1,2,0
"63910",7748515,1,1,0
"63911",7748516,1,3,1
"63912",7748517,1,2,0
"63913",7748518,1,2,1
"63914",7748519,1,2,0
"63915",7748520,1,1,1
"63916",7748521,1,1,2
"63917",7748522,1,1,0
"63918",7748524,1,2,0
"63919",7748525,1,2,1
"63920",7748526,1,2,1
"63921",7748527,1,2,1
"63922",7748528,1,2,0
"63923",7748529,1,1,0
"63924",7748530,1,1,1
"63925",7748531,1,3,1
"63926",7748532,1,2,1
"63927",7748533,1,2,0
"63928",7748534,1,2,0
"63929",7748537,1,2,1
"63930",7748539,1,2,0
"63931",7748540,1,2,1
"63932",7748541,1,1,0
"63933",7748542,1,2,1
"63934",7748543,1,2,0
"63935",7748544,1,2,1
"63936",7748545,1,1,0
"63937",7748546,1,2,0
"63938",7748547,1,2,1
"63939",7748548,1,2,1
"63940",7748549,1,2,1
"63941",7748550,1,2,0
"63942",7748551,1,2,0
"63943",7748552,1,2,0
"63944",7748554,1,2,0
"63945",7748555,1,2,1
"63946",7748557,1,2,0
"63947",7748558,1,2,1
"63948",7748559,1,2,1
"63949",7748560,1,2,1
"63950",7748561,1,2,0
"63951",7748562,1,2,1
"63952",7748563,1,2,0
"63953",7748564,1,1,0
"63954",7748565,1,2,1
"63955",7748566,1,2,0
"63956",7748567,1,1,1
"63957",7748568,1,3,0
"63958",7748569,1,3,0
"63959",7748573,1,3,0
"63960",7748574,1,2,1
"63961",7748575,1,2,1
"63962",7748577,1,2,0
"63963",7748578,1,2,0
"63964",7748579,1,2,0
"63965",7748580,1,2,1
"63966",7748581,1,2,0
"63967",7748582,1,2,0
"63968",7748583,1,3,0
"63969",7748584,1,2,0
"63970",7748586,1,2,1
"63971",7748587,1,2,0
"63972",7748588,1,2,1
"63973",7748589,1,2,0
"63974",7748590,1,2,1
"63975",7748591,1,2,0
"63976",7748592,1,2,1
"63977",7748593,1,2,0
"63978",7748594,1,2,1
"63979",7748595,1,2,0
"63980",7748596,1,2,1
"63981",7748597,1,2,1
"63982",7748598,1,2,1
"63983",7748599,1,2,1
"63984",7748600,1,2,0
"63985",7748601,1,2,0
"63986",7748602,1,2,0
"63987",7748603,1,2,1
"63988",7748604,1,2,0
"63989",7748605,1,2,1
"63990",7748618,1,1,1
"63991",7748619,1,2,1
"63992",7748620,1,3,1
"63993",7748621,1,2,0
"63994",7748622,1,2,1
"63995",7748623,1,1,0
"63996",7748624,1,2,0
"63997",7748625,1,2,1
"63998",7748626,1,1,2
"63999",7748627,1,1,0
"64000",7748628,1,1,0
"64001",7748629,1,1,0
"64002",7748630,1,2,1
"64003",7748631,1,2,0
"64004",7748632,1,2,1
"64005",7748633,1,1,0
"64006",7748634,1,3,0
"64007",7748635,1,3,0
"64008",7748636,1,2,1
"64009",7748637,1,1,0
"64010",7748638,1,2,1
"64011",7748639,1,2,0
"64012",7748640,1,1,0
"64013",7748641,1,1,0
"64014",7748642,1,2,2
"64015",7748643,1,2,0
"64016",7748644,1,1,1
"64017",7748645,1,2,0
"64018",7748646,1,2,1
"64019",7748647,1,3,1
"64020",7748648,1,2,0
"64021",7748649,1,1,1
"64022",7748650,1,1,0
"64023",7748651,1,1,1
"64024",7748653,1,1,0
"64025",7748654,1,2,0
"64026",7748655,1,1,1
"64027",7748656,1,2,1
"64028",7748657,1,1,0
"64029",7748658,1,2,1
"64030",7748659,1,2,1
"64031",7748660,1,1,0
"64032",7748661,1,1,0
"64033",7748663,1,2,0
"64034",7748665,1,2,0
"64035",7748666,1,1,0
"64036",7748667,1,2,1
"64037",7748669,1,2,0
"64038",7748670,1,2,0
"64039",7748672,1,2,0
"64040",7748673,1,2,0
"64041",7748674,1,2,0
"64042",7748675,1,1,0
"64043",7748676,1,2,1
"64044",7748677,1,2,1
"64045",7748678,1,1,0
"64046",7748679,1,1,1
"64047",7748680,1,2,2
"64048",7748681,1,2,1
"64049",7748682,1,2,1
"64050",7748683,1,2,1
