DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7761569;1;1;1;243.9400286;1
7761569;2;1;1;243.9400286;2
7761645;1;1;1;270.48985576;1
7761645;2;1;1;270.48985576;2
7761655;1;1;1;201.50405092;1
7761655;2;1;1;201.50405092;2
7761659;1;1;1;216.20789704;1
7761659;2;1;1;216.20789704;2
7761661;1;1;1;205.77008487;1
7761661;2;1;1;205.77008487;2
7761661;3;1;1;205.77008487;3
7761664;1;1;1;379.72935501;1
7761664;2;1;1;379.72935501;2
7761673;1;1;1;378.04025689;1
7761673;2;1;1;378.04025689;3
7761674;1;1;1;225.78033474;1
7761674;2;1;1;225.78033474;2
7761676;1;1;1;280.19739584;1
7761676;2;1;1;280.19739584;2
7761739;1;1;1;237.4610497;1
7761739;2;1;1;237.4610497;2
7761748;1;1;1;268.74696501;1
7761748;2;1;1;268.74696501;2
7761762;1;1;1;165.81597651;1
7761762;2;1;1;165.81597651;2
7761807;1;1;1;137.7891239;1
7761807;2;1;1;137.7891239;2
7761870;1;1;1;57.857211682;1
7761870;2;1;1;57.857211682;2
7761904;1;1;1;115.25465826;1
7761904;2;1;1;115.25465826;2
7761911;1;1;1;31.298232559;1
7761911;2;1;1;31.298232559;2
7761925;1;1;1;140.287413;1
7761925;2;1;1;140.287413;2
7761930;1;1;1;145.44235157;1
7761930;2;1;1;145.44235157;2
7761943;1;1;1;140.287413;1
7761943;2;1;1;140.287413;2
7762067;1;1;1;33.652120151;3
7762067;2;1;1;33.652120151;4
7762068;1;1;1;38.884610221;1
7762068;2;1;1;38.884610221;2
7762074;1;1;1;128.85818266;1
7762074;2;1;1;128.85818266;2
7762114;1;1;1;38.884610221;1
7762114;2;1;1;38.884610221;2
7762120;1;1;1;43.205122468;1
7762120;2;1;1;43.205122468;2
7762128;1;1;1;33.652120151;1
7762128;2;1;1;33.652120151;2
7762133;1;1;1;38.884610221;1
7762133;2;1;1;38.884610221;2
7762183;1;1;1;30.220552868;1
7762183;2;1;1;30.220552868;2
7762214;1;1;1;45.514172351;1
7762214;2;1;1;45.514172351;2
7762272;1;1;1;65.897193566;1
7762272;2;1;1;65.897193566;2
7762383;1;1;1;13.478610394;3
7762383;2;1;1;13.478610394;4
7762411;1;1;1;17.131805071;1
7762411;2;1;1;17.131805071;2
7762435;1;1;1;86.105994223;1
7762435;2;1;1;86.105994223;2
7762472;1;1;1;170.56104943;1
7762472;2;1;1;170.56104943;2
7762485;1;1;1;163.84796613;1
7762485;2;1;1;163.84796613;2
7762495;1;1;1;180.72325595;2
7762495;2;1;1;180.72325595;3
7762505;1;1;1;172.33486827;1
7762505;2;1;1;172.33486827;2
7762505;3;1;1;172.33486827;3
7762519;1;1;1;253.43351242;1
7762519;2;1;1;253.43351242;2
7762523;1;1;1;249.9664741;1
7762523;2;1;1;249.9664741;2
7762529;1;1;1;232.02126385;1
7762529;2;1;1;232.02126385;2
7762579;1;1;1;26.833677691;1
7762579;2;1;1;26.833677691;2
7762641;1;1;1;47.036609372;1
7762641;2;1;1;47.036609372;2
7762820;1;1;1;23.103454305;1
7762820;2;1;1;23.103454305;2
7762937;1;1;1;26.922219796;1
7762937;2;1;1;26.922219796;2
7763153;1;1;1;1534.1929569;1
7763153;2;1;1;1534.1929569;2
7763156;1;1;1;1829.7503405;1
7763156;2;1;1;1829.7503405;2
7763167;1;1;1;1411.2532973;1
7763167;2;1;1;1411.2532973;2
7763174;1;1;1;2130.5020979;1
7763174;2;1;1;2130.5020979;2
7763176;1;1;1;1549.6898555;1
7763176;2;1;1;1549.6898555;2
7763182;1;1;1;1610.6334035;1
7763182;2;1;1;1610.6334035;2
7763233;1;1;1;1442.5592223;1
7763233;2;1;1;1442.5592223;2
7763248;1;1;1;1811.7358954;1
7763248;2;1;1;1811.7358954;2
7763248;3;1;1;1811.7358954;3
7763248;4;1;1;1811.7358954;4
7763255;1;1;1;1638.043493;1
7763255;2;1;1;1638.043493;2
7763326;1;1;1;1515.2523031;1
7763326;2;1;1;1515.2523031;2
7763332;1;1;1;1489.8923318;1
7763332;2;1;1;1489.8923318;2
7763333;1;1;1;1716.6994767;1
7763333;2;1;1;1716.6994767;2
7763339;1;1;1;1579.5017289;1
7763339;2;1;1;1579.5017289;2
7763346;1;1;1;1420.5490342;1
7763346;2;1;1;1420.5490342;2
7763358;1;1;1;1794.8593202;1
7763358;2;1;1;1794.8593202;2
7763365;1;1;1;1476.4235409;1
7763365;2;1;1;1476.4235409;2
7763436;1;1;1;842.11554519;1
7763436;2;1;1;842.11554519;2
7763462;1;1;1;1907.443863;1
7763462;2;1;1;1907.443863;2
7763474;1;1;1;1704.658841;1
7763474;2;1;1;1704.658841;2
7763540;1;1;1;1489.8923318;1
7763540;2;1;1;1489.8923318;2
7763541;1;1;1;1506.47473;1
7763541;2;1;1;1506.47473;2
7763542;1;1;1;1549.6898555;1
7763542;2;1;1;1549.6898555;2
7763543;1;1;1;1549.6898555;1
7763543;2;1;1;1549.6898555;2
7763545;1;1;1;1525.9550904;1
7763545;2;1;1;1525.9550904;2
7763576;1;1;1;17.546253566;1
7763576;2;1;1;17.546253566;2
7763577;1;1;1;6.9238593728;1
7763577;2;1;1;6.9238593728;2
7763623;1;1;1;7.0701195105;1
7763623;2;1;1;7.0701195105;2
7763667;1;1;1;976.55518871;1
7763667;2;1;1;976.55518871;2
7763721;1;1;1;546.64038695;1
7763721;2;1;1;546.64038695;2
7763733;1;1;1;655.05902896;1
7763733;2;1;1;655.05902896;2
7763770;1;1;1;798.54290073;1
7763770;2;1;1;798.54290073;2
7763791;1;1;1;114.73189906;1
7763791;2;1;1;114.73189906;2
7763793;1;1;1;35.43445407;1
7763793;2;1;1;35.43445407;2
7763853;1;1;1;419.3561326;1
7763853;2;1;1;419.3561326;2
7763901;1;1;1;716.09444366;1
7763901;2;1;1;716.09444366;2
7763954;1;1;1;723.97826067;1
7763954;2;1;1;723.97826067;2
7763975;1;1;1;443.17963327;1
7763975;2;1;1;443.17963327;2
7763992;1;1;1;543.15832747;1
7763992;2;1;1;543.15832747;2
7763992;3;1;1;543.15832747;3
7763992;4;1;1;543.15832747;4
7764192;1;1;1;166.839229;1
7764192;2;1;1;166.839229;2
7764275;2;1;1;211.75838657;2
7764275;3;1;1;211.75838657;3
7764275;1;1;1;211.75838657;1
7764282;1;1;1;228.99711358;1
7764282;2;1;1;228.99711358;2
7764372;1;1;1;84.145157488;1
7764372;2;1;1;84.145157488;2
7764377;1;1;1;96.426577009;1
7764377;2;1;1;96.426577009;2
7764411;1;1;1;207.60227746;1
7764411;2;1;1;207.60227746;2
7764414;1;1;1;192.12479935;1
7764414;2;1;1;192.12479935;2
7764420;1;1;1;202.56823796;1
7764420;2;1;1;202.56823796;2
7764429;1;1;1;149.14738679;1
7764429;2;1;1;149.14738679;2
7764475;1;1;1;1032.1487828;1
7764475;2;1;1;1032.1487828;2
7764477;1;1;1;1760.5388114;1
7764477;2;1;1;1760.5388114;2
7764578;1;1;1;245.16776481;1
7764578;2;1;1;245.16776481;2
7764791;1;1;1;43.912313735;1
7764791;2;1;1;43.912313735;2
7765316;1;1;1;2.1250483581;1
7765316;2;1;1;2.1250483581;2
7765353;1;1;1;2.78912597;1
7765353;2;1;1;2.78912597;2
7765361;1;1;1;2.78912597;1
7765361;2;1;1;2.78912597;2
7765361;3;1;1;2.78912597;3
7765361;4;1;1;2.78912597;4
7765393;1;1;1;2.1250483581;1
7765393;2;1;1;2.1250483581;2
7765393;3;1;1;2.1250483581;3
7765408;1;1;1;2.6563104476;1
7765408;2;1;1;2.6563104476;2
7765474;1;1;1;3.9844656714;1
7765474;2;1;1;3.9844656714;2
7765494;1;1;1;4.5536750531;1
7765494;2;1;1;4.5536750531;2
7765578;1;1;1;2.4148276797;1
7765578;2;1;1;2.4148276797;2
7765578;3;1;1;2.4148276797;3
7765624;1;1;1;2.6563104476;1
7765624;2;1;1;2.6563104476;2
7765708;1;1;1;2.3906794029;1
7765708;2;1;1;2.3906794029;2
7765753;1;1;1;5.607512521;1
7765753;2;1;1;5.607512521;2
7765912;1;1;1;11.951347788;1
7765912;2;1;1;11.951347788;2
7765923;1;1;1;5.3394530761;1
7765923;2;1;1;5.3394530761;2
7765924;1;1;1;5.3394530761;1
7765924;2;1;1;5.3394530761;2
7765931;1;1;1;5.3394530761;1
7765931;2;1;1;5.3394530761;2
7766529;1;1;1;322.27070881;1
7766529;2;1;1;322.27070881;2
7766570;1;1;1;308.47076509;1
7766570;2;1;1;308.47076509;2
7766577;1;1;1;330.46722476;1
7766577;2;1;1;330.46722476;2
7766591;1;1;1;23.709025377;1
7766591;2;1;1;23.709025377;2
7766616;1;1;1;53.273618609;1
7766616;2;1;1;53.273618609;2
7767265;1;1;1;107.93006383;1
7767265;2;1;1;107.93006383;2
7767368;1;1;1;14.750236776;1
7767368;2;1;1;14.750236776;2
7767410;1;1;1;12.874227177;2
7767410;2;1;1;12.874227177;3
7767410;3;1;1;12.874227177;4
7767415;1;1;1;16.762290314;1
7767415;2;1;1;16.762290314;2
7767475;1;1;1;14.751775027;1
7767475;2;1;1;14.751775027;2
7767552;1;1;1;5.3636713832;1
7767552;2;1;1;5.3636713832;2
7767631;1;1;1;116.11060523;1
7767631;2;1;1;116.11060523;2
7767953;1;1;1;120.77506458;1
7767953;2;1;1;120.77506458;2
7767953;3;1;1;120.77506458;3
7767953;4;1;1;120.77506458;4
7767962;1;1;1;65.352340761;1
7767962;2;1;1;65.352340761;2
7767970;1;1;1;73.653360295;1
7767970;2;1;1;73.653360295;3
7767970;3;1;1;73.653360295;4
7767997;1;1;1;44.913394208;1
7767997;2;1;1;44.913394208;2
7768002;1;1;1;51.707346536;1
7768002;2;1;1;51.707346536;2
7768004;1;1;1;57.320568093;1
7768004;2;1;1;57.320568093;2
7768007;1;1;1;66.220841106;1
7768007;2;1;1;66.220841106;2
7768120;1;1;1;48.604677612;1
7768120;2;1;1;48.604677612;3
7768266;1;1;1;1762.7182238;1
7768266;2;1;1;1762.7182238;2
7768277;1;1;1;1435.8874562;1
7768277;2;1;1;1435.8874562;2
7768293;1;1;1;9.3950737417;1
7768293;2;1;1;9.3950737417;2
7768308;1;1;1;134.38006719;1
7768308;2;1;1;134.38006719;2
7768345;1;1;1;119.30316003;1
7768345;2;1;1;119.30316003;2
7768348;1;1;1;119.30316003;1
7768348;2;1;1;119.30316003;2
7768362;1;1;1;40.988684062;1
7768362;2;1;1;40.988684062;2
7768366;1;1;1;38.631543341;1
7768366;2;1;1;38.631543341;2
7768374;1;1;1;31.711032548;1
7768374;2;1;1;31.711032548;2
7768401;1;1;1;54.946491914;1
7768401;2;1;1;54.946491914;2
7768408;1;1;1;43.429333938;1
7768408;2;1;1;43.429333938;2
7768410;1;1;1;58.991399982;1
7768410;2;1;1;58.991399982;2
7768518;1;1;1;819.23512358;1
7768518;2;1;1;819.23512358;2
7768752;1;1;1;174.05083798;1
7768752;2;1;1;174.05083798;2
7768790;1;1;1;251.3570857;1
7768790;2;1;1;251.3570857;2
7768811;1;1;1;68.234765223;1
7768811;2;1;1;68.234765223;2
7768814;1;1;1;94.484429452;1
7768814;2;1;1;94.484429452;2
7768821;1;1;1;77.304956674;1
7768821;2;1;1;77.304956674;2
7768824;1;1;1;77.304956674;1
7768824;2;1;1;77.304956674;2
7768856;1;1;1;68.234765223;1
7768856;2;1;1;68.234765223;2
7768870;1;1;1;33.493277404;1
7768870;2;1;1;33.493277404;2
7768871;1;1;1;40.969128607;1
7768871;2;1;1;40.969128607;2
7768952;1;1;1;70.700396034;1
7768952;2;1;1;70.700396034;2
7768978;1;1;1;126.15666932;1
7768978;2;1;1;126.15666932;2
7769013;1;1;1;39.855301672;1
7769013;2;1;1;39.855301672;2
7769057;1;1;1;133.53456044;1
7769057;2;1;1;133.53456044;2
7769109;1;1;1;91.772897917;1
7769109;2;1;1;91.772897917;2
7769149;1;1;1;118.79109595;1
7769149;2;1;1;118.79109595;2
7769313;1;1;1;78.81156266;1
7769313;2;1;1;78.81156266;2
7769317;1;1;1;55.145843958;1
7769317;2;1;1;55.145843958;2
7769395;1;1;1;516.66140951;1
7769395;2;1;1;516.66140951;2
7769398;1;1;1;573.90583871;1
7769398;2;1;1;573.90583871;2
7769399;1;1;1;549.74160998;1
7769399;2;1;1;549.74160998;2
7769415;1;1;1;407.32266641;1
7769415;2;1;1;407.32266641;2
7769415;3;1;1;407.32266641;3
7769415;4;1;1;407.32266641;5
7769415;5;1;1;407.32266641;6
7769417;1;1;1;555.30058192;1
7769417;2;1;1;555.30058192;2
7769421;1;1;1;561.85847427;1
7769421;2;1;1;561.85847427;2
7769422;1;1;1;446.6116332;1
7769422;2;1;1;446.6116332;2
7769425;1;1;1;440.88895284;2
7769425;2;1;1;440.88895284;1
7769430;1;1;1;404.67834253;1
7769430;2;1;1;404.67834253;2
7769439;1;1;1;476.9447013;1
7769439;2;1;1;476.9447013;2
7769442;1;1;1;693.82452123;1
7769442;2;1;1;693.82452123;2
7769453;1;1;1;485.19677432;1
7769453;2;1;1;485.19677432;2
7769492;1;1;1;533.53740363;1
7769492;2;1;1;533.53740363;2
7769503;1;1;1;819.23512358;1
7769503;2;1;1;819.23512358;2
7769511;1;1;1;505.55180778;1
7769511;2;1;1;505.55180778;2
7769516;1;1;1;623.45251096;1
7769516;2;1;1;623.45251096;2
7769517;1;1;1;673.39794132;1
7769517;2;1;1;673.39794132;2
7769518;1;1;1;641.46235341;1
7769518;2;1;1;641.46235341;2
7769520;1;1;1;660.55208497;1
7769520;2;1;1;660.55208497;2
7769521;1;1;1;619.41453596;1
7769521;2;1;1;619.41453596;2
7769525;1;1;1;617.21915349;1
7769525;2;1;1;617.21915349;2
7769566;1;1;1;681.11190179;1
7769566;2;1;1;681.11190179;2
7769568;1;1;1;601.65360021;1
7769568;2;1;1;601.65360021;2
7769582;1;1;1;651.35012386;1
7769582;2;1;1;651.35012386;2
7769604;1;1;1;712.86982762;1
7769604;2;1;1;712.86982762;2
7769605;1;1;1;822.02333599;1
7769605;2;1;1;822.02333599;2
7769664;1;1;1;47.267999244;1
7769664;2;1;1;47.267999244;2
7769745;1;1;1;279.8778833;1
7769745;2;1;1;279.8778833;2
7769791;1;1;1;27.473959441;1
7769791;2;1;1;27.473959441;2
7769792;1;1;1;27.473959441;1
7769792;2;1;1;27.473959441;2
7769795;1;1;1;23.830240347;1
7769795;2;1;1;23.830240347;2
7769820;1;1;1;27.473959441;1
7769820;2;1;1;27.473959441;2
7769865;1;1;1;149.17937197;1
7769865;2;1;1;149.17937197;2
7769890;1;1;1;147.67411833;1
7769890;2;1;1;147.67411833;2
7769907;1;1;1;885.01569471;1
7769907;2;1;1;885.01569471;2
7769908;1;1;1;1144.8711932;1
7769908;2;1;1;1144.8711932;2
7769918;1;1;1;1053.4433471;1
7769918;2;1;1;1053.4433471;2
7769959;1;1;1;129.41838559;1
7769959;2;1;1;129.41838559;2
7770087;1;1;1;10.577027911;1
7770087;2;1;1;10.577027911;2
7770087;3;1;1;10.577027911;3
7770118;1;1;1;7.410368735;1
7770118;2;1;1;7.410368735;2
7770134;1;1;1;5.928294988;1
7770134;2;1;1;5.928294988;2
7770146;1;1;1;37.738703707;1
7770146;2;1;1;37.738703707;2
7770202;1;1;1;5.928294988;1
7770202;2;1;1;5.928294988;2
7770204;1;1;1;5.928294988;1
7770204;2;1;1;5.928294988;2
7770259;1;1;1;6.9025841654;1
7770259;2;1;1;6.9025841654;2
7770406;1;1;1;7.130953798;1
7770406;2;1;1;7.130953798;2
7770780;1;1;1;31.940182886;1
7770780;2;1;1;31.940182886;2
7770833;1;1;1;22.567972324;1
7770833;2;1;1;22.567972324;2
7770918;1;1;1;31.928710197;1
7770918;2;1;1;31.928710197;2
7770964;1;1;1;34.897802374;1
7770964;2;1;1;34.897802374;2
7770989;1;1;1;90.259132313;1
7770989;2;1;1;90.259132313;2
7771140;1;1;1;31.171751281;1
7771140;2;1;1;31.171751281;2
7771515;1;1;1;370.0131214;1
7771515;2;1;1;370.0131214;2
7771535;1;1;1;41.879216649;1
7771535;2;1;1;41.879216649;2
7771549;1;1;1;45.304698391;1
7771549;2;1;1;45.304698391;2
7771621;1;1;1;144.83950598;1
7771621;2;1;1;144.83950598;2
7771629;1;1;1;408.0000805;1
7771629;2;1;1;408.0000805;2
7772937;1;1;1;216.09275573;1
7772937;2;1;1;216.09275573;2
7772962;1;1;1;20.222702282;1
7772962;2;1;1;20.222702282;2
7772968;1;1;1;49.639419928;1
7772968;2;1;1;49.639419928;2
7772977;1;1;1;27.369822412;1
7772977;2;1;1;27.369822412;2
7772977;3;1;1;27.369822412;3
7772977;4;1;1;27.369822412;4
7772978;1;1;1;80.890809128;1
7772978;2;1;1;80.890809128;2
7772993;1;1;1;38.957738602;1
7772993;2;1;1;38.957738602;2
7772997;1;1;1;20.597196769;1
7772997;2;1;1;20.597196769;2
7772998;1;1;1;20.597196769;1
7772998;2;1;1;20.597196769;2
7773000;1;1;1;20.597196769;1
7773000;2;1;1;20.597196769;2
7773006;1;1;1;24.716636122;1
7773006;2;1;1;24.716636122;2
7773009;1;1;1;24.716636122;1
7773009;2;1;1;24.716636122;2
7773009;3;1;1;24.716636122;3
7773010;1;1;1;34.835467342;1
7773010;2;1;1;34.835467342;2
7773010;3;1;1;34.835467342;3
7773010;4;1;1;34.835467342;4
7773012;1;1;1;20.597196769;1
7773012;2;1;1;20.597196769;2
7773062;1;1;1;26.976407273;1
7773062;2;1;1;26.976407273;2
7773256;1;1;1;59.936907981;1
7773256;2;1;1;59.936907981;2
7773273;1;1;1;31.462259663;1
7773273;2;1;1;31.462259663;2
7773276;1;1;1;31.462259663;1
7773276;2;1;1;31.462259663;2
7773336;1;1;1;36.705969607;1
7773336;2;1;1;36.705969607;2
7773538;1;1;1;177.93247422;1
7773538;2;1;1;177.93247422;2
7773538;3;1;1;177.93247422;3
7773620;1;1;1;133.73988042;1
7773620;2;1;1;133.73988042;2
7773654;1;1;1;172.24293405;1
7773654;2;1;1;172.24293405;2
7773703;1;1;1;110.88975815;1
7773703;2;1;1;110.88975815;2
7773838;1;1;1;1863.8254234;1
7773838;2;1;1;1863.8254234;2
7773842;1;1;1;2125.1326275;1
7773842;2;1;1;2125.1326275;2
7773850;1;1;1;1704.658841;1
7773850;2;1;1;1704.658841;2
7773859;1;1;1;1505.0373828;1
7773859;2;1;1;1505.0373828;2
7773904;1;1;1;1277.0505701;1
7773904;2;1;1;1277.0505701;2
7773906;1;1;1;1505.0373828;1
7773906;2;1;1;1505.0373828;2
7773914;1;1;1;1786.7333028;1
7773914;2;1;1;1786.7333028;2
7773917;1;1;1;1305.4159245;1
7773917;2;1;1;1305.4159245;2
7773928;1;1;1;1057.8767631;1
7773928;2;1;1;1057.8767631;2
7773934;1;1;1;1512.3965638;1
7773934;2;1;1;1512.3965638;2
7773941;1;1;1;1079.4691702;2
7773941;2;1;1;1079.4691702;3
7773964;1;1;1;16.73181095;1
7773964;2;1;1;16.73181095;2
7773974;1;1;1;9.2056006372;1
7773974;2;1;1;9.2056006372;2
7774001;1;1;1;10.186330408;1
7774001;2;1;1;10.186330408;2
7774057;1;1;1;404.98685053;1
7774057;2;1;1;404.98685053;2
7774064;1;1;1;397.73640365;1
7774064;2;1;1;397.73640365;2
7774071;1;1;1;397.73640365;1
7774071;2;1;1;397.73640365;2
7774075;1;1;1;374.62450736;1
7774075;2;1;1;374.62450736;2
7774079;1;1;1;397.73640365;1
7774079;2;1;1;397.73640365;2
7774132;1;1;1;112.51823569;1
7774132;2;1;1;112.51823569;2
7774140;1;1;1;592.98953834;1
7774140;2;1;1;592.98953834;2
7774143;1;1;1;145.34498502;1
7774143;2;1;1;145.34498502;2
7774157;1;1;1;111.93274079;1
7774157;2;1;1;111.93274079;2
7774161;1;1;1;384.24722071;1
7774161;2;1;1;384.24722071;2
7774165;1;1;1;386.66573975;1
7774165;2;1;1;386.66573975;2
7774184;1;1;1;84.505402291;1
7774184;2;1;1;84.505402291;2
7774203;1;1;1;87.432398713;1
7774203;2;1;1;87.432398713;2
7774204;1;1;1;82.517858313;1
7774204;2;1;1;82.517858313;2
7774231;1;1;1;115.11888125;1
7774231;2;1;1;115.11888125;2
7774254;1;1;1;192.34947462;1
7774254;2;1;1;192.34947462;2
7774256;1;1;1;207.37141155;1
7774256;2;1;1;207.37141155;2
7774324;1;1;1;312.86229568;1
7774324;2;1;1;312.86229568;2
7774393;1;1;1;351.97008264;1
7774393;2;1;1;351.97008264;2
7774394;1;1;1;422.75771311;1
7774394;2;1;1;422.75771311;2
7774399;1;1;1;305.00315749;1
7774399;2;1;1;305.00315749;2
7774401;1;1;1;362.72056144;1
7774401;2;1;1;362.72056144;2
7774402;1;1;1;369.73152299;1
7774402;2;1;1;369.73152299;2
7774468;1;1;1;236.47592995;1
7774468;2;1;1;236.47592995;2
7774470;1;1;1;236.47592995;1
7774470;2;1;1;236.47592995;2
7774532;1;1;1;172.18915526;1
7774532;2;1;1;172.18915526;2
7774679;1;1;1;230.22502885;1
7774679;2;1;1;230.22502885;2
7774838;1;1;1;50.298398788;1
7774838;2;1;1;50.298398788;2
7774850;1;1;1;58.364579031;1
7774850;2;1;1;58.364579031;2
7774975;1;1;1;57.937721019;1
7774975;2;1;1;57.937721019;2
7775044;1;1;1;62.765864438;1
7775044;2;1;1;62.765864438;2
7775169;1;1;1;81.205453569;1
7775169;2;1;1;81.205453569;2
7775169;3;1;1;81.205453569;3
7775169;4;1;1;81.205453569;4
7775261;1;1;1;18.89232985;1
7775261;2;1;1;18.89232985;2
7775293;1;1;1;20.781562835;1
7775293;2;1;1;20.781562835;2
7775407;1;1;1;6.6255701569;2
7775407;2;1;1;6.6255701569;3
7775420;1;1;1;15.506413064;1
7775420;2;1;1;15.506413064;2
7775432;1;1;1;21.432093814;1
7775432;2;1;1;21.432093814;2
7775451;1;1;1;117.59854528;2
7775451;2;1;1;117.59854528;1
7776152;1;1;1;6.5410165529;1
7776152;2;1;1;6.5410165529;2
7776274;1;1;1;5.534706314;1
7776274;2;1;1;5.534706314;3
7776283;1;1;1;7.1951182082;1
7776283;2;1;1;7.1951182082;2
7776307;1;1;1;20.88049464;1
7776307;2;1;1;20.88049464;2
7776317;1;1;1;5.5962030508;1
7776317;2;1;1;5.5962030508;2
7776318;1;1;1;5.5962030508;1
7776318;2;1;1;5.5962030508;2
7776496;1;1;1;919.37344453;1
7776496;2;1;1;919.37344453;2
7776521;1;1;1;106.11832872;1
7776521;2;1;1;106.11832872;2
7776524;1;1;1;263.48353455;1
7776524;2;1;1;263.48353455;2
7776534;1;1;1;451.68605922;1
7776534;2;1;1;451.68605922;2
7776579;1;1;1;80.252876757;1
7776579;2;1;1;80.252876757;2
7776794;1;1;1;73.289923701;1
7776794;2;1;1;73.289923701;2
7776933;1;1;1;58.848443026;1
7776933;2;1;1;58.848443026;2
7776950;1;1;1;135.39862125;1
7776950;2;1;1;135.39862125;2
7776958;1;1;1;63.814986613;1
7776958;2;1;1;63.814986613;2
7776959;1;1;1;120.86358504;1
7776959;2;1;1;120.86358504;2
7776960;1;1;1;109.41302727;1
7776960;2;1;1;109.41302727;2
7776966;1;1;1;114.57877926;1
7776966;2;1;1;114.57877926;2
7776968;1;1;1;142.76725267;1
7776968;2;1;1;142.76725267;2
7776968;3;1;1;142.76725267;3
7776989;1;1;1;103.9661903;1
7776989;2;1;1;103.9661903;2
7776991;1;1;1;119.56540755;1
7776991;2;1;1;119.56540755;2
7777072;1;1;1;64.853759842;1
7777072;2;1;1;64.853759842;2
7777155;1;1;1;90.336040791;1
7777155;2;1;1;90.336040791;2
7777182;1;1;1;91.188411127;1
7777182;2;1;1;91.188411127;2
7777267;1;1;1;72.05609468;1
7777267;2;1;1;72.05609468;2
7777275;1;1;1;81.132837061;1
7777275;2;1;1;81.132837061;2
7777289;1;1;1;16.090998753;1
7777289;2;1;1;16.090998753;2
7777301;1;1;1;25.670504783;1
7777301;2;1;1;25.670504783;2
7777503;1;1;1;20.034211328;1
7777503;2;1;1;20.034211328;2
7777509;1;1;1;466.51943869;1
7777509;2;1;1;466.51943869;2
7777772;1;1;1;9.8189469316;1
7777772;2;1;1;9.8189469316;2
7777817;1;1;1;130.98880452;1
7777817;2;1;1;130.98880452;2
7777864;1;1;1;12.77214379;1
7777864;2;1;1;12.77214379;2
7777944;1;1;1;7.5732109131;1
7777944;2;1;1;7.5732109131;2
7778087;1;1;1;53.691622464;1
7778087;2;1;1;53.691622464;2
7778111;1;1;1;1373.1033986;1
7778111;2;1;1;1373.1033986;3
7778138;1;1;1;681.53594865;1
7778138;2;1;1;681.53594865;2
7778224;1;1;1;1.7000386865;1
7778224;2;1;1;1.7000386865;5
7778228;1;1;1;9.5202166443;1
7778228;2;1;1;9.5202166443;2
7778253;1;1;1;110.61990728;2
7778253;2;1;1;110.61990728;3
7778253;3;1;1;110.61990728;4
7778301;1;1;1;181.57674789;1
7778301;2;1;1;181.57674789;2
7778610;1;1;1;213.15365073;1
7778610;2;1;1;213.15365073;2
7778613;1;1;1;303.8081184;1
7778613;2;1;1;303.8081184;2
7778613;3;1;1;303.8081184;3
7778613;4;1;1;303.8081184;4
7778645;1;1;1;168.697137;1
7778645;2;1;1;168.697137;2
7778659;1;1;1;241.38814075;1
7778659;2;1;1;241.38814075;2
7778660;1;1;1;179.36137167;1
7778660;2;1;1;179.36137167;2
7778677;1;1;1;85.885760409;1
7778677;2;1;1;85.885760409;2
7778836;1;1;1;303.09383494;1
7778836;2;1;1;303.09383494;2
7778875;1;1;1;32.524316034;1
7778875;2;1;1;32.524316034;2
7778880;1;1;1;48.305326754;1
7778880;2;1;1;48.305326754;2
7778963;1;1;1;133.76816788;1
7778963;2;1;1;133.76816788;2
7778966;1;1;1;185.11776915;1
7778966;2;1;1;185.11776915;2
7779011;1;1;1;101.60899988;1
7779011;2;1;1;101.60899988;2
7779021;1;1;1;79.541854616;1
7779021;2;1;1;79.541854616;2
7779025;1;1;1;62.667856213;1
7779025;2;1;1;62.667856213;2
7779027;1;1;1;137.38025276;1
7779027;2;1;1;137.38025276;2
7779038;1;1;1;154.72610323;1
7779038;2;1;1;154.72610323;2
7779100;1;1;1;250.14767313;1
7779100;2;1;1;250.14767313;2
7779101;1;1;1;308.67204907;1
7779101;2;1;1;308.67204907;2
7779151;1;1;1;137.16320114;1
7779151;2;1;1;137.16320114;2
7779301;1;1;1;86.902615447;1
7779301;2;1;1;86.902615447;2
7779324;1;1;1;72.63590762;1
7779324;2;1;1;72.63590762;2
7779484;1;1;1;59.095168936;1
7779484;2;1;1;59.095168936;2
7779495;1;1;1;81.828863952;1
7779495;2;1;1;81.828863952;2
7779519;1;1;1;81.828863952;1
7779519;2;1;1;81.828863952;2
7779537;1;1;1;72.074384212;1
7779537;2;1;1;72.074384212;2
7779563;1;1;1;180.17496645;1
7779563;2;1;1;180.17496645;2
7779586;1;1;1;87.213637;1
7779586;2;1;1;87.213637;2
7779704;1;1;1;1515.2523031;1
7779704;2;1;1;1515.2523031;2
7779708;1;1;1;1765.7377268;1
7779708;2;1;1;1765.7377268;2
7779734;1;1;1;1894.0653789;1
7779734;2;1;1;1894.0653789;2
7779744;1;1;1;2110.8084003;1
7779744;2;1;1;2110.8084003;2
7779750;1;1;1;1185.7741328;1
7779750;2;1;1;1185.7741328;2
7779752;1;1;1;1950.0021345;1
7779752;2;1;1;1950.0021345;2
7779762;1;1;1;1950.0021345;1
7779762;2;1;1;1950.0021345;2
7779762;3;1;1;1950.0021345;3
7779762;4;1;1;1950.0021345;4
7779769;1;1;1;1549.6898555;1
7779769;2;1;1;1549.6898555;2
7779781;1;1;1;1805.7021228;1
7779781;2;1;1;1805.7021228;2
